id,name,categories,latitude,longitude,review_count,rating,price,zip_code,city,state,country,display_address,display_phone,alias,is_closed,url,lifeline_1,lifeline_2,lifeline_3,lifeline_4,lifeline_5,lifeline_6,lifeline_7,address
Q30OP4eKb019LUuPZFYdYg,Navy Seafood,chinese,29.7246745,-95.35073390000001,10.0,3.0,$,77004.0,Houston,TX,US,"['3502 Scott St', 'Houston, TX 77004']",(713) 741-0620,navy-seafood-houston-2,False,https://www.yelp.com/biz/navy-seafood-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3502 Scott St    
Q3pwRtT8v8oTCKFEYJgCbg,Cassell's Hamburgers,burgers,34.0633354187012,-118.30072021484399,1379.0,4.0,$$,90020,Los Angeles,CA,US,"['3600 W 6th St', 'Los Angeles, CA 90020']",(213) 387-5502,cassells-hamburgers-los-angeles-2,False,https://www.yelp.com/biz/cassells-hamburgers-los-angeles-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3600 W 6th St    
Q4AFWLUO6bDp2U2rYR-D4w,Johnny Quick,convenience,29.7009296417236,-95.3774032592773,5.0,2.0,$,77054,Houston,TX,US,"['3161 Old Spanish Trl', 'Houston, TX 77054']",(713) 747-0745,johnny-quick-houston,False,https://www.yelp.com/biz/johnny-quick-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3161 Old Spanish Trl    
Q50YZg5jvKUtqndJXEU_4w,Chilo's Seafood Restaurant,seafood,29.6764508,-95.26940970000001,11.0,2.5,$,77017.0,Houston,TX,US,"['8334 Gulf Fwy', 'Houston, TX 77017']",(713) 643-3505,chilos-seafood-restaurant-houston-3,False,https://www.yelp.com/biz/chilos-seafood-restaurant-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8334 Gulf Fwy    
Q6AvWoc3eZV0TzK4p243RA,Thomas L Mehlhoff M.D.,orthopedists,29.700197999999997,-95.409091,1.0,5.0,,77030.0,Houston,TX,US,"['7401 South Main', 'Houston, TX 77030']",(713) 799-2300,thomas-l-mehlhoff-m-d-houston,False,https://www.yelp.com/biz/thomas-l-mehlhoff-m-d-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7401 South Main    
Q6p6RHZ0FWAiy99exYjRSg,Fulton Stephanie C Obgyn,obgyn,29.811738000000002,-95.43038299999999,5.0,2.5,,77008.0,Houston,TX,US,"['1740 W 27th St', 'Ste 301', 'Houston, TX 77008']",(713) 880-2727,fulton-stephanie-c-obgyn-houston,False,https://www.yelp.com/biz/fulton-stephanie-c-obgyn-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1740 W 27th St Ste 301  
Q8IUJCpZ_WktbCpSNadQSQ,Elite Body Sculpture,cosmeticsurgeons,29.6946,-95.40115,16.0,4.5,,77054.0,Houston,TX,US,"['7400 Fannin St', 'Ste 870', 'Houston, TX 77054']",(866) 582-0794,elite-body-sculpture-houston,False,https://www.yelp.com/biz/elite-body-sculpture-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7400 Fannin St Ste 870  
Q8RlKCIeYcY_2Cg2W06lwg,Starting Point Children's Center,preschools,29.9122638702393,-95.5832138061523,2.0,5.0,,77064.0,Houston,TX,US,"['11025 Ranchstone Dr', 'Houston, TX 77064']",(281) 970-2125,starting-point-childrens-center-houston,False,https://www.yelp.com/biz/starting-point-childrens-center-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11025 Ranchstone Dr    
Q8g4h_KOmC5pv2j3yZynHw,Verizon,mobilephones,29.8309762,-95.3807692,5.0,2.5,$$$$,77022.0,Houston,TX,US,"['4400F North Fwy', 'Ste 400', 'Houston, TX 77022']",(713) 695-2702,verizon-houston-29,False,https://www.yelp.com/biz/verizon-houston-29?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4400F North Fwy Ste 400  
Q8sWA2Kp8LHML0EE2bBqHA,MECA,culturalcenter,29.7660649293609,-95.37768787095621,7.0,5.0,,77007,Houston,TX,US,"['1900 Kane St', 'Houston, TX 77007']",(713) 802-9370,meca-houston-2,False,https://www.yelp.com/biz/meca-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900 Kane St    
Q9PvldeUhATGjnwlQp6W6w,Houston Family Practice,familydr,29.7240441,-95.38785959999998,6.0,2.5,,77004.0,Houston,TX,US,"['1200 Binz St', 'Ste 175', 'Houston, TX 77004']",(713) 520-6016,houston-family-practice-houston,False,https://www.yelp.com/biz/houston-family-practice-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200 Binz St Ste 175  
Q9nISBboIx5apbVrpjFzYQ,Los Jacales Restaurant,mexican,29.7767353057861,-95.3102874755859,17.0,3.0,$,77020.0,Houston,TX,US,"['6001 Lyons Ave', 'Houston, TX 77020']",(713) 673-8081,los-jacales-restaurant-houston-2,False,https://www.yelp.com/biz/los-jacales-restaurant-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6001 Lyons Ave    
QAka-rQem50wYyB_gaTzAg,St Josephs Hospital,physicians,29.7480202,-95.3660812,5.0,1.0,,77002.0,Houston,TX,US,"['1401 St Joseph Pkwy', 'Houston, TX 77002']",(713) 757-7575,st-josephs-hospital-houston,False,https://www.yelp.com/biz/st-josephs-hospital-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1401 St Joseph Pkwy    
QDM-l8Q0M6SXkXdc8EpmMg,Bellfort Seafood,seafood,29.704925,-95.358062,5.0,4.0,$,77021.0,Houston,TX,US,"['5851 Scott St', 'Houston, TX 77021']",(713) 741-1026,bellfort-seafood-houston,False,https://www.yelp.com/biz/bellfort-seafood-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5851 Scott St    
QDgdZCk1sqnmegOPCvSAbQ,Rice Wok,chinese,34.15012,-118.39613,361.0,4.0,$,91604,Studio City,CA,US,"['4360 Laurel Canyon Blvd', 'Studio City, CA 91604']",(818) 766-8293,rice-wok-studio-city,False,https://www.yelp.com/biz/rice-wok-studio-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4360 Laurel Canyon Blvd    
QDnQsRsRNZxdg7bYHjQNAA,The Awty International School,elementaryschools,29.786037,-95.460417,2.0,4.5,,77055.0,Houston,TX,US,"['7455 Awty School Ln', 'Houston, TX 77055']",(713) 686-4850,the-awty-international-school-houston,False,https://www.yelp.com/biz/the-awty-international-school-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7455 Awty School Ln    
QDyaFDyOZd2TbY5tIezjnA,Kura Fine Japanese Cuisine,japanese,34.097328600000004,-118.36667,302.0,4.0,$$,90046,Los Angeles,CA,US,"['8162 W Sunset Blvd', 'Los Angeles, CA 90046']",(323) 656-6347,kura-fine-japanese-cuisine-los-angeles,False,https://www.yelp.com/biz/kura-fine-japanese-cuisine-los-angeles?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8162 W Sunset Blvd    
QES_L5cfl_c7sipZp65ppA,Fryman Canyon Park,hiking,34.1220041745476,-118.383799386094,52.0,4.5,,91604,Studio City,CA,US,"['8401 Mulholland Dr', 'Studio City, CA 91604']",(310) 589-3200,fryman-canyon-park-studio-city,False,https://www.yelp.com/biz/fryman-canyon-park-studio-city?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8401 Mulholland Dr    
QEtRM4SKiwVZuXms5EF2BQ,Ramon E Miro MD PA,obgyn,29.811738000000002,-95.43038299999999,2.0,5.0,,77008.0,Houston,TX,US,"['1740 W 27th St', 'Ste 207', 'Houston, TX 77008']",000-000-000,ramon-e-miro-md-pa-houston,False,https://www.yelp.com/biz/ramon-e-miro-md-pa-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1740 W 27th St Ste 207  
QF8eyA33di2U0P3D8zFrnw,Garden Oaks Baptist Church S B C,churches,29.81632,-95.40994,1.0,4.0,,77018,Houston,TX,US,"['3206 N Shepherd Dr', 'Houston, TX 77018']",(713) 864-4447,garden-oaks-baptist-church-s-b-c-houston,False,https://www.yelp.com/biz/garden-oaks-baptist-church-s-b-c-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3206 N Shepherd Dr    
QFT8rtR2JdeAC1SMjdVdzA,PTM Heights,churches,29.806347,-95.430099,1.0,5.0,,77008,Houston,TX,US,"['1726 W 23rd St', 'Houston, TX 77008']",(832) 259-1195,ptm-heights-houston,False,https://www.yelp.com/biz/ptm-heights-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1726 W 23rd St    
QGN6JP9kF3lABUMZm9HJOQ,"Lisa L. Ehrlich, MD,FACP",internalmed,29.709512,-95.40182800000001,8.0,4.0,,77030.0,Houston,TX,US,"['6624 Fannin St', 'Ste 1210', 'L Ehrlich Associates Medical Clinic', 'Houston, TX 77030']",(713) 800-8800,lisa-l-ehrlich-md-facp-houston-2,False,https://www.yelp.com/biz/lisa-l-ehrlich-md-facp-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6624 Fannin St Ste 1210 L Ehrlich Associates Medical Clinic
QGf1BZrqeZIgyZeDItmx1Q,Next Level Urgent Care-Meyerland,urgent_care,29.6892522,-95.4647824,61.0,4.5,,77096.0,Houston,TX,US,"['4936 Beechnut St', 'Houston, TX 77096']",(713) 893-1223,next-level-urgent-care-meyerland-houston,False,https://www.yelp.com/biz/next-level-urgent-care-meyerland-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4936 Beechnut St    
QIge9PiLzY9wKUqDJDV6pA,Chick-fil-A,hotdogs,29.71351836,-95.31435106,67.0,3.0,$,77023.0,Houston,TX,US,"['5940 Gulf Fwy', 'Houston, TX 77023']",(713) 924-4000,chick-fil-a-houston-25,False,https://www.yelp.com/biz/chick-fil-a-houston-25?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5940 Gulf Fwy    
QIlJTObELV2DTWbQZrs6iQ,China Garden,chinese,29.749145600000002,-95.36320649999999,209.0,4.0,$$,77003.0,Houston,TX,US,"['1602 Leeland St', 'Houston, TX 77003']",(713) 652-0745,china-garden-houston,False,https://www.yelp.com/biz/china-garden-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1602 Leeland St    
QIvwMOF0exG7BBZXU6fJcA,Homestyle Restaurant,bbq,29.7022200963645,-95.34927863627671,6.0,4.0,$,77021.0,Houston,TX,US,"['5810 Cullen Blvd', 'Houston, TX 77021']",(713) 373-7082,homestyle-restaurant-houston,False,https://www.yelp.com/biz/homestyle-restaurant-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5810 Cullen Blvd    
QIw_F83pWMlq-L70zf4iGw,Nate'n Al Delicatessen,delis,34.0703008,-118.402216,1488.0,4.0,$$,90210,Beverly Hills,CA,US,"['414 N Beverly Dr', 'Beverly Hills, CA 90210']",(310) 274-0101,naten-al-delicatessen-beverly-hills,False,https://www.yelp.com/biz/naten-al-delicatessen-beverly-hills?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,414 N Beverly Dr    
QKBtbFXM5ZscIbNKpVZgCA,Chipotle Mexican Grill,mexican,29.747088,-95.410282,82.0,3.5,$,77019.0,Houston,TX,US,"['2027 S Shepherd Dr', 'Ste A', 'Houston, TX 77019']",(713) 529-4950,chipotle-mexican-grill-houston-35,False,https://www.yelp.com/biz/chipotle-mexican-grill-houston-35?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2027 S Shepherd Dr Ste A  
QKH30HA-dYj8M0k12EL3pA,Fink Aaron H MD,physicians,29.75068,-95.45093,4.0,3.0,,77027.0,Houston,TX,US,"['4550 Post Oak Place Dr', 'Houston, TX 77027']",(713) 622-5480,fink-aaron-h-md-houston,False,https://www.yelp.com/biz/fink-aaron-h-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4550 Post Oak Place Dr    
QKV7lvScTnz8keULGYraXg,Capital One Bank,banks,29.693821848556105,-95.4130240136139,14.0,2.5,,77054.0,Houston,TX,US,"['7919 Kirby Dr', 'Houston, TX 77054']",(713) 435-7600,capital-one-bank-houston-27,False,https://www.yelp.com/biz/capital-one-bank-houston-27?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7919 Kirby Dr    
QLLJJ22Z_hfy0xFK0N3Xfg,Healthyca foods,sandwiches,34.156259999999996,-118.36905,533.0,4.5,$$,91602,North Hollywood,CA,US,"['4724 Lankershim Blvd', 'North Hollywood, CA 91602']",(818) 505-1035,healthyca-foods-north-hollywood,False,https://www.yelp.com/biz/healthyca-foods-north-hollywood?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4724 Lankershim Blvd    
QLXO-aOTh06CaA8_E9wt2w,Otus Thai Kitchen & Coffee,thai,34.093785,-118.3442249,422.0,4.5,$$,90038,West Hollywood,CA,US,"['1253 N La Brea Ave', 'West Hollywood, CA 90038']",(323) 969-8611,otus-thai-kitchen-and-coffee-west-hollywood,False,https://www.yelp.com/biz/otus-thai-kitchen-and-coffee-west-hollywood?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1253 N La Brea Ave    
QOcmuSueuH2cZ5fLQVxwuw,Manna Sandwiches,sandwiches,29.6623585970548,-95.2591013539967,2.0,5.0,,77017.0,Houston,TX,US,"['8866 Gulf Fwy', 'Houston, TX 77017']",(713) 941-3107,manna-sandwiches-houston-3,False,https://www.yelp.com/biz/manna-sandwiches-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8866 Gulf Fwy    
QPemT5FntA7e_VBtYyKiyA,Brown Bag Deli,delis,29.716011788982396,-95.41799069347941,73.0,4.0,$,77005,Houston,TX,US,"['2540 Amherst St', 'Houston, TX 77005']",(713) 520-6100,brown-bag-deli-houston-2,False,https://www.yelp.com/biz/brown-bag-deli-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2540 Amherst St    
QPulJOKbbp_bsp1iQgUfkg,Hmart,importedfood,29.706246999999998,-95.554071,107.0,3.5,$$,77036,Houston,TX,US,"['9896 Bellaire Blvd', 'Houston, TX 77036']",000-000-000,hmart-houston-2,False,https://www.yelp.com/biz/hmart-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9896 Bellaire Blvd    
QPykA-fIX-xOQYrqFIXr5w,Fork in the Road - HEB,streetvendors,29.738610908389102,-95.40214598178859,18.0,4.0,$,77098.0,Houston,TX,US,"['1701 W Alabama St', 'Houston, TX 77098']",(713) 529-2475,fork-in-the-road-heb-houston,False,https://www.yelp.com/biz/fork-in-the-road-heb-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1701 W Alabama St    
QQ23fFAgtJvuc-k5gLwK9w,Potbelly Sandwich Shop,sandwiches,29.72982,-95.438115,61.0,3.5,$,77027.0,Houston,TX,US,"['3800 Southwest Fwy', 'Houston, TX 77027']",(832) 675-0500,potbelly-sandwich-shop-houston,False,https://www.yelp.com/biz/potbelly-sandwich-shop-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3800 Southwest Fwy    
QQ8E3PdNqDO7rXBwbEeC0Q,United States Postal Service,postoffices,29.693859999999997,-95.418102,38.0,2.5,,77025.0,Houston,TX,US,"['8205 Braesmain Dr', 'Houston, TX 77025']",(713) 661-7584,united-states-postal-service-houston-3,False,https://www.yelp.com/biz/united-states-postal-service-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8205 Braesmain Dr    
QQgPGYRRIFscmiY55_TF5g,Harrison Hog Farms,farmersmarket,29.50522,-95.91332,3.0,5.0,,77417,Beasley,TX,US,"[""Rice University Farmer's Market"", 'Beasley, TX 77417']",(832) 212-2145,harrison-hog-farms-beasley,False,https://www.yelp.com/biz/harrison-hog-farms-beasley?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Rice University Farmer's Market    
QR_G6ctvDYGHy2zn5wtpEA,Raising Cane's Chicken Fingers,hotdogs,29.6811526,-95.425221,39.0,3.5,$,77025.0,Houston,TX,US,"['9530 Main St', 'Houston, TX 77025']",(713) 666-7718,raising-canes-chicken-fingers-houston-20,False,https://www.yelp.com/biz/raising-canes-chicken-fingers-houston-20?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9530 Main St    
QRp8xguSU7XeXH72LDnRFw,Versailles,cuban,34.05271,-118.37648,1403.0,4.0,$$,90035,Los Angeles,CA,US,"['1415 S La Cienega Blvd', 'Los Angeles, CA 90035']",(310) 289-0392,versailles-los-angeles-4,False,https://www.yelp.com/biz/versailles-los-angeles-4?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1415 S La Cienega Blvd    
QSZvWpthpxuSPAMC52ZIsw,Mercado Estrella,grocery,29.73435,-95.29723,1.0,5.0,,77011,Houston,TX,US,"['7211 Harrisburg Blvd', 'Houston, TX 77011']",(713) 926-8085,mercado-estrella-houston,False,https://www.yelp.com/biz/mercado-estrella-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7211 Harrisburg Blvd    
QSoaYNx6TVyk5FkDDsV1Cw,1600 Bar + Grille,bars,29.7521537722332,-95.36084051113029,28.0,3.0,$$,77010.0,Houston,TX,US,"['1600 Lamar St', 'Hilton Americas', 'Houston, TX 77010']",(713) 577-2349,1600-bar-grille-houston-2,False,https://www.yelp.com/biz/1600-bar-grille-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1600 Lamar St   Hilton Americas
QTDKV87YjdxtIvmWV7Q5kQ,Capital Bank,banks,29.7099832395702,-95.2779992485315,2.0,3.0,,77012.0,Houston,TX,US,"['1813 Broadway St', 'Houston, TX 77012']",(713) 675-2341,capital-bank-houston-2,False,https://www.yelp.com/biz/capital-bank-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1813 Broadway St    
QToFo7C5ep-e_YEUsnNiVQ,Med Center OB-Gyn,physicians,29.711532000000002,-95.400154,1.0,1.0,,77030.0,Houston,TX,US,"['6550 Fannin St', 'Ste 901', 'Houston, TX 77030']",(713) 797-9666,med-center-ob-gyn-houston,False,https://www.yelp.com/biz/med-center-ob-gyn-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6550 Fannin St Ste 901  
QU7pbkMDRIMMCrhQVrHxgQ,Collins Donald R Jr MD,physicians,29.748640100000003,-95.36704250000001,1.0,5.0,,77002.0,Houston,TX,US,"['1315 St Joseph Pkwy', 'Houston, TX 77002']",(713) 650-0800,collins-donald-r-jr-md-houston,False,https://www.yelp.com/biz/collins-donald-r-jr-md-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1315 St Joseph Pkwy    
QUZs3-2TvhnvaDcnVZVU6w,Cantaloop Frozen Yogurt & Drinks,icecream,34.101926,-118.34496599999999,332.0,4.0,$,90028,Los Angeles,CA,US,"['7095 Hollywood Blvd', 'Ste 106', 'Los Angeles, CA 90028']",(323) 874-0886,cantaloop-frozen-yogurt-and-drinks-los-angeles-2,False,https://www.yelp.com/biz/cantaloop-frozen-yogurt-and-drinks-los-angeles-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7095 Hollywood Blvd Ste 106  
